第1 个acc：96.666667	 rec：0.777778	 spe：0.987654	 pre：0.875000	 fm：0.823529;
第2 个acc：96.666667	 rec：0.777778	 spe：0.987654	 pre：0.875000	 fm：0.823529;
第3 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第4 个acc：95.555556	 rec：1.000000	 spe：0.945946	 pre：0.800000	 fm：0.888889;
第5 个acc：97.777778	 rec：1.000000	 spe：0.973684	 pre：0.875000	 fm：0.933333;
第6 个acc：96.666667	 rec：1.000000	 spe：0.960526	 pre：0.823529	 fm：0.903226;
第7 个acc：97.777778	 rec：1.000000	 spe：0.000000	 pre：0.977778	 fm：0.988764;
第8 个acc：97.777778	 rec：1.000000	 spe：0.000000	 pre：0.977778	 fm：0.988764;
第9 个acc：97.777778	 rec：1.000000	 spe：0.000000	 pre：0.977778	 fm：0.988764;
第10 个acc：97.777778	 rec：1.000000	 spe：0.000000	 pre：0.977778	 fm：0.988764;
第11 个acc：97.777778	 rec：1.000000	 spe：0.000000	 pre：0.977778	 fm：0.988764;
第12 个acc：97.777778	 rec：1.000000	 spe：0.000000	 pre：0.977778	 fm：0.988764;
第13 个acc：97.777778	 rec：1.000000	 spe：0.000000	 pre：0.977778	 fm：0.988764;
第14 个acc：97.777778	 rec：1.000000	 spe：0.000000	 pre：0.977778	 fm：0.988764;
第15 个acc：97.777778	 rec：1.000000	 spe：0.000000	 pre：0.977778	 fm：0.988764;
第16 个acc：97.777778	 rec：1.000000	 spe：0.000000	 pre：0.977778	 fm：0.988764;
第17 个acc：97.777778	 rec：1.000000	 spe：0.000000	 pre：0.977778	 fm：0.988764;
第18 个acc：97.777778	 rec：1.000000	 spe：0.000000	 pre：0.977778	 fm：0.988764;
第19 个acc：97.777778	 rec：1.000000	 spe：0.000000	 pre：0.977778	 fm：0.988764;
第20 个acc：97.777778	 rec：1.000000	 spe：0.000000	 pre：0.977778	 fm：0.988764;
第21 个acc：97.777778	 rec：1.000000	 spe：0.000000	 pre：0.977778	 fm：0.988764;
第22 个acc：97.777778	 rec：1.000000	 spe：0.000000	 pre：0.977778	 fm：0.988764;
第23 个acc：97.777778	 rec：1.000000	 spe：0.000000	 pre：0.977778	 fm：0.988764;
第24 个acc：97.777778	 rec：1.000000	 spe：0.000000	 pre：0.977778	 fm：0.988764;
第25 个acc：97.777778	 rec：1.000000	 spe：0.973684	 pre：0.875000	 fm：0.933333;
第26 个acc：96.666667	 rec：1.000000	 spe：0.960526	 pre：0.823529	 fm：0.903226;
第27 个acc：96.666667	 rec：1.000000	 spe：0.960526	 pre：0.823529	 fm：0.903226;
第28 个acc：97.777778	 rec：1.000000	 spe：0.973684	 pre：0.875000	 fm：0.933333;
第29 个acc：97.777778	 rec：1.000000	 spe：0.973684	 pre：0.875000	 fm：0.933333;
第30 个acc：97.777778	 rec：1.000000	 spe：0.973684	 pre：0.875000	 fm：0.933333;
第31 个acc：96.666667	 rec：1.000000	 spe：0.960526	 pre：0.823529	 fm：0.903226;
第32 个acc：96.666667	 rec：1.000000	 spe：0.960526	 pre：0.823529	 fm：0.903226;
第33 个acc：96.666667	 rec：1.000000	 spe：0.960526	 pre：0.823529	 fm：0.903226;
第34 个acc：96.666667	 rec：1.000000	 spe：0.960526	 pre：0.823529	 fm：0.903226;
第35 个acc：96.666667	 rec：1.000000	 spe：0.960526	 pre：0.823529	 fm：0.903226;
第36 个acc：96.666667	 rec：1.000000	 spe：0.960526	 pre：0.823529	 fm：0.903226;
第37 个acc：96.666667	 rec：1.000000	 spe：0.960526	 pre：0.823529	 fm：0.903226;
第38 个acc：96.666667	 rec：1.000000	 spe：0.960526	 pre：0.823529	 fm：0.903226;
第39 个acc：96.666667	 rec：1.000000	 spe：0.960526	 pre：0.823529	 fm：0.903226;
第40 个acc：96.666667	 rec：0.857143	 spe：0.986842	 pre：0.923077	 fm：0.888889;
第41 个acc：88.888889	 rec：0.727273	 spe：0.941176	 pre：0.800000	 fm：0.761905;
第42 个acc：95.555556	 rec：0.896552	 spe：0.983607	 pre：0.962963	 fm：0.928571;
第43 个acc：88.888889	 rec：0.727273	 spe：0.941176	 pre：0.800000	 fm：0.761905;
第44 个acc：88.888889	 rec：0.875000	 spe：0.900000	 pre：0.875000	 fm：0.875000;
第45 个acc：88.888889	 rec：0.727273	 spe：0.941176	 pre：0.800000	 fm：0.761905;
第46 个acc：88.888889	 rec：0.727273	 spe：0.941176	 pre：0.800000	 fm：0.761905;
第47 个acc：88.888889	 rec：0.708333	 spe：0.954545	 pre：0.850000	 fm：0.772727;
第48 个acc：88.888889	 rec：0.727273	 spe：0.941176	 pre：0.800000	 fm：0.761905;
第49 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第50 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第51 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第52 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第53 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第54 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第55 个acc：88.888889	 rec：0.875000	 spe：0.900000	 pre：0.875000	 fm：0.875000;
第56 个acc：88.888889	 rec：0.875000	 spe：0.900000	 pre：0.875000	 fm：0.875000;
第57 个acc：100.000000	 rec：1.000000	 spe：1.000000	 pre：1.000000	 fm：1.000000;
第58 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第59 个acc：97.777778	 rec：0.666667	 spe：0.988506	 pre：0.666667	 fm：0.666667;
第60 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第61 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第62 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第63 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第64 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第65 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第66 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第67 个acc：96.666667	 rec：0.500000	 spe：0.988372	 pre：0.666667	 fm：0.571429;
第68 个acc：96.666667	 rec：0.500000	 spe：0.988372	 pre：0.666667	 fm：0.571429;
第69 个acc：97.777778	 rec：0.666667	 spe：0.988506	 pre：0.666667	 fm：0.666667;
第70 个acc：97.777778	 rec：0.666667	 spe：0.988506	 pre：0.666667	 fm：0.666667;
第71 个acc：95.555556	 rec：1.000000	 spe：0.945946	 pre：0.800000	 fm：0.888889;
第72 个acc：95.555556	 rec：1.000000	 spe：0.945946	 pre：0.800000	 fm：0.888889;
第73 个acc：95.555556	 rec：1.000000	 spe：0.945946	 pre：0.800000	 fm：0.888889;
第74 个acc：95.555556	 rec：1.000000	 spe：0.945946	 pre：0.800000	 fm：0.888889;
第75 个acc：95.555556	 rec：1.000000	 spe：0.945946	 pre：0.800000	 fm：0.888889;
第76 个acc：94.444444	 rec：0.785714	 spe：0.973684	 pre：0.846154	 fm：0.814815;
第77 个acc：94.444444	 rec：0.785714	 spe：0.973684	 pre：0.846154	 fm：0.814815;
第78 个acc：95.555556	 rec：0.785714	 spe：0.986842	 pre：0.916667	 fm：0.846154;
第79 个acc：95.555556	 rec：0.785714	 spe：0.986842	 pre：0.916667	 fm：0.846154;
第80 个acc：95.555556	 rec：0.769231	 spe：0.987013	 pre：0.909091	 fm：0.833333;
第81 个acc：95.555556	 rec：0.769231	 spe：0.987013	 pre：0.909091	 fm：0.833333;
第82 个acc：95.555556	 rec：0.769231	 spe：0.987013	 pre：0.909091	 fm：0.833333;
第83 个acc：96.666667	 rec：0.777778	 spe：0.987654	 pre：0.875000	 fm：0.823529;
第84 个acc：96.666667	 rec：0.700000	 spe：1.000000	 pre：1.000000	 fm：0.823529;
第85 个acc：96.666667	 rec：0.700000	 spe：1.000000	 pre：1.000000	 fm：0.823529;
第86 个acc：96.666667	 rec：0.666667	 spe：0.988095	 pre：0.800000	 fm：0.727273;
第87 个acc：96.666667	 rec：0.666667	 spe：0.988095	 pre：0.800000	 fm：0.727273;
第88 个acc：100.000000	 rec：1.000000	 spe：1.000000	 pre：1.000000	 fm：1.000000;
第89 个acc：96.666667	 rec：0.666667	 spe：0.988095	 pre：0.800000	 fm：0.727273;
第90 个acc：97.777778	 rec：1.000000	 spe：0.975309	 pre：0.818182	 fm：0.900000;
第91 个acc：100.000000	 rec：1.000000	 spe：1.000000	 pre：1.000000	 fm：1.000000;
第92 个acc：97.777778	 rec：0.909091	 spe：0.987342	 pre：0.909091	 fm：0.909091;
第93 个acc：96.666667	 rec：0.666667	 spe：0.977011	 pre：0.500000	 fm：0.571429;
第94 个acc：98.888889	 rec：0.666667	 spe：1.000000	 pre：1.000000	 fm：0.800000;
第95 个acc：97.777778	 rec：0.909091	 spe：0.987342	 pre：0.909091	 fm：0.909091;
第96 个acc：95.555556	 rec：0.785714	 spe：0.986842	 pre：0.916667	 fm：0.846154;
第97 个acc：95.555556	 rec：0.785714	 spe：0.986842	 pre：0.916667	 fm：0.846154;
第98 个acc：95.555556	 rec：0.733333	 spe：1.000000	 pre：1.000000	 fm：0.846154;
第99 个acc：95.555556	 rec：0.785714	 spe：0.986842	 pre：0.916667	 fm：0.846154;
第100 个acc：96.666667	 rec：0.800000	 spe：1.000000	 pre：1.000000	 fm：0.888889;
第101 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第102 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第103 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第104 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第105 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第106 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第107 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第108 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第109 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第110 个acc：94.444444	 rec：1.000000	 spe：0.000000	 pre：0.944444	 fm：0.971429;
第111 个acc：95.555556	 rec：0.700000	 spe：0.987500	 pre：0.875000	 fm：0.777778;
第112 个acc：91.111111	 rec：0.695652	 spe：0.985075	 pre：0.941176	 fm：0.800000;
第113 个acc：93.333333	 rec：0.782609	 spe：0.985075	 pre：0.947368	 fm：0.857143;
第114 个acc：91.111111	 rec：0.695652	 spe：0.985075	 pre：0.941176	 fm：0.800000;
第115 个acc：96.666667	 rec：0.333333	 spe：0.988506	 pre：0.500000	 fm：0.400000;
第116 个acc：98.888889	 rec：0.666667	 spe：1.000000	 pre：1.000000	 fm：0.800000;
第117 个acc：85.555556	 rec：0.735294	 spe：0.928571	 pre：0.862069	 fm：0.793651;
第118 个acc：85.555556	 rec：0.735294	 spe：0.928571	 pre：0.862069	 fm：0.793651;
