0.0386591,0.0244164,0.518532,0.904395,0.55764,0.404931,0.46057,0.487222,0.698941,0.438899,0.676429,0.451496,0.666064,0.431524,0.515082,0.542741,0.479834,0.468304,0.393183,0.662293,0.562321,0.380971,0.600673,0.598053,0.615751,0.481822,0.541583,0.527621,0.621453,0.521208,0.377714,0.565719,0.538655,0.515521,0.530562,0.658374,0.564933,0.53511,0.654965,0.506192,0.587562,0.481884,0.616454,0.537216,0.586346,0.434352,0.593514,0.529027,0.504822,0.345316
0.0821363,0.0765183,0.499316,0.899441,0.597962,0.400635,0.474641,0.490999,0.730416,0.421718,0.587212,0.408808,0.676765,0.476181,0.459567,0.658125,0.455276,0.441503,0.485951,0.691126,0.602084,0.437678,0.627537,0.573518,0.614637,0.531961,0.543576,0.485012,0.649974,0.463555,0.360408,0.504333,0.595124,0.522137,0.526134,0.647717,0.520573,0.550936,0.612167,0.508432,0.605104,0.479281,0.679868,0.558984,0.544051,0.359909,0.565546,0.504005,0.472633,0.370278
0.53075,0.877817,0.653746,0.974414,0.530857,0.430005,0.393771,0.650103,0.596088,0.522173,0.699588,0.357843,0.638117,0.386797,0.466483,0.557326,0.489668,0.429033,0.231741,0.66469,0.57537,0.442763,0.63322,0.596243,0.514062,0.487925,0.532092,0.543198,0.630812,0.548236,0.372691,0.537554,0.626445,0.525365,0.50771,0.668383,0.542168,0.551528,0.660949,0.509227,0.589326,0.476466,0.628793,0.540031,0.587608,0.510804,0.617743,0.477591,0.546246,0.282202
0.55937,0.906734,0.63602,0.979278,0.51954,0.425603,0.685032,0.486475,0.742994,0.398591,0.617513,0.454178,0.653486,0.421523,0.538477,0.621715,0.456288,0.387609,0.261836,0.717853,0.587534,0.491239,0.626491,0.592423,0.539411,0.499938,0.525262,0.53219,0.624244,0.488035,0.395557,0.516801,0.404557,0.517413,0.488786,0.667075,0.544789,0.550149,0.62421,0.536843,0.574888,0.464478,0.62415,0.55864,0.553193,0.337878,0.56792,0.496066,0.497299,0.390162
0.293359,0.163454,0.166545,0.828098,0.876549,0.286623,0.183007,0.414319,0.866977,0.396519,0.755483,0.343332,0.670517,0.450954,0.583438,0.52128,0.39046,0.723872,0.15255,0.563884,0.626593,0.34429,0.54973,0.739254,0.656392,0.441133,0.265656,0.462664,0.679838,0.528628,0.501721,0.561473,0.506971,0.530315,0.331244,0.644013,0.536675,0.481594,0.669467,0.493035,0.562444,0.412088,0.446175,0.559911,0.607447,0.572918,0.552155,0.525406,0.497072,0.388421
0.120913,0.21199,0.637961,0.91284,0.489551,0.452388,0.468167,0.461269,0.691991,0.461187,0.602965,0.425688,0.660786,0.435422,0.538484,0.662278,0.466767,0.475243,0.537706,0.652677,0.589344,0.421777,0.609661,0.60116,0.590816,0.536626,0.530502,0.518533,0.617828,0.52646,0.378044,0.527834,0.525604,0.536305,0.499266,0.656259,0.567183,0.548814,0.62256,0.526628,0.565204,0.464047,0.611482,0.561817,0.562658,0.430038,0.575693,0.500847,0.487713,0.350653
0.132998,0.213515,0.541032,0.947362,0.573696,0.513729,0.505345,0.532473,0.671794,0.455193,0.623106,0.453397,0.670724,0.425697,0.520404,0.632743,0.483769,0.467406,0.57795,0.644118,0.55496,0.450502,0.593029,0.589697,0.614219,0.59421,0.519923,0.514628,0.648985,0.515123,0.35722,0.518602,0.515085,0.540969,0.533318,0.651004,0.456361,0.543492,0.634916,0.508085,0.530091,0.477557,0.599568,0.54701,0.567561,0.486106,0.59136,0.512742,0.47544,0.344126
0.108953,0.199706,0.595342,0.941575,0.529721,0.431672,0.495444,0.556201,0.666745,0.451783,0.623981,0.436354,0.656524,0.450628,0.546424,0.673436,0.481184,0.51281,0.522816,0.653508,0.546604,0.411104,0.612053,0.61203,0.585721,0.537437,0.556638,0.534909,0.622049,0.516447,0.365832,0.508004,0.504652,0.517348,0.515593,0.64981,0.55773,0.570021,0.614068,0.517943,0.567531,0.467606,0.635119,0.548924,0.565608,0.498806,0.588552,0.519716,0.471793,0.346763
0.543856,0.879297,0.637126,0.978312,0.509536,0.390908,0.745871,0.442686,0.787013,0.367173,0.596988,0.44475,0.641654,0.457048,0.519334,0.612718,0.447589,0.382592,0.269795,0.663661,0.586681,0.455241,0.641575,0.602192,0.592334,0.547464,0.518146,0.524093,0.622235,0.467736,0.419828,0.492728,0.367516,0.514967,0.543668,0.651557,0.551756,0.538334,0.618878,0.54463,0.560438,0.456226,0.592874,0.589476,0.55146,0.299834,0.542467,0.53436,0.445238,0.434579
0.0386082,0.0552267,0.490351,0.933286,0.576149,0.442848,0.39555,0.481423,0.719147,0.422163,0.52801,0.433889,0.660901,0.462893,0.527403,0.652661,0.427922,0.433086,0.398131,0.663843,0.59794,0.432906,0.623563,0.599418,0.582016,0.542587,0.511495,0.527283,0.642296,0.46203,0.386883,0.492462,0.536751,0.524879,0.533827,0.634373,0.511628,0.546771,0.613914,0.51744,0.597227,0.490954,0.667985,0.56445,0.543044,0.400728,0.56959,0.530982,0.439954,0.370981
0.108634,0.191757,0.635827,0.91124,0.484315,0.452827,0.48803,0.443208,0.715363,0.444475,0.596917,0.432546,0.656659,0.435529,0.541211,0.656557,0.467952,0.469752,0.523747,0.656024,0.586932,0.424686,0.617334,0.598225,0.594575,0.535498,0.528179,0.519575,0.617212,0.533645,0.366018,0.536344,0.585192,0.546299,0.476837,0.6651,0.56668,0.538491,0.621773,0.529155,0.566175,0.463433,0.605705,0.565636,0.55962,0.406585,0.575386,0.501532,0.490305,0.351292
0.134492,0.22155,0.616899,0.914133,0.511067,0.448409,0.445965,0.462173,0.65915,0.481242,0.59182,0.419271,0.644911,0.445729,0.550695,0.666128,0.519301,0.467634,0.547378,0.645133,0.60756,0.414194,0.62243,0.598305,0.579711,0.52901,0.531116,0.523582,0.616188,0.501663,0.384761,0.535622,0.45682,0.526158,0.513313,0.655964,0.544623,0.532065,0.609741,0.534216,0.569943,0.464223,0.628985,0.552149,0.569443,0.453018,0.573799,0.49434,0.484779,0.338579
0.0871533,0.212872,0.597284,0.976646,0.51001,0.444206,0.460803,0.51639,0.669692,0.459651,0.611564,0.415441,0.651585,0.4361,0.538201,0.661043,0.469388,0.472828,0.545258,0.647164,0.584537,0.430955,0.618556,0.593319,0.592034,0.532605,0.533326,0.52042,0.617688,0.518004,0.383327,0.521614,0.485941,0.527505,0.525584,0.650205,0.554858,0.557339,0.620886,0.518659,0.576184,0.468772,0.621583,0.55178,0.564171,0.50367,0.58126,0.513674,0.470876,0.351153
0.128566,0.22153,0.625613,0.919622,0.506115,0.446891,0.461416,0.477907,0.685513,0.4593,0.612922,0.443625,0.665255,0.443596,0.521011,0.651327,0.466927,0.468992,0.56684,0.656978,0.588953,0.420487,0.61425,0.572423,0.612026,0.502036,0.531067,0.503094,0.623079,0.538395,0.384943,0.557302,0.499893,0.53345,0.534921,0.656993,0.561613,0.558093,0.628308,0.527362,0.569366,0.455295,0.622927,0.552618,0.560819,0.445446,0.586673,0.511638,0.496212,0.359111
0.0761581,0.0981635,0.527604,0.913339,0.571527,0.497808,0.44435,0.566073,0.647787,0.470502,0.641363,0.458416,0.671288,0.431632,0.539136,0.69008,0.478866,0.517198,0.396068,0.646961,0.575843,0.404401,0.627693,0.620354,0.630337,0.557101,0.54361,0.516555,0.614595,0.504219,0.371458,0.50775,0.431238,0.504359,0.602171,0.628594,0.478553,0.571589,0.62499,0.504378,0.550147,0.47497,0.613749,0.54796,0.568145,0.474745,0.590239,0.510682,0.477255,0.345821
0.118373,0.198852,0.614964,0.916378,0.517464,0.438839,0.458902,0.536454,0.670251,0.459059,0.619818,0.438716,0.661024,0.439421,0.547575,0.675269,0.481669,0.506869,0.518052,0.658368,0.559448,0.414567,0.618366,0.611969,0.589207,0.538356,0.554041,0.534543,0.622872,0.512835,0.37074,0.511,0.458272,0.513387,0.526326,0.649006,0.560471,0.567831,0.615462,0.518694,0.565566,0.462773,0.631233,0.552057,0.561945,0.470781,0.586351,0.512758,0.479531,0.349933
0.46779,0.732648,0.536449,0.988724,0.590739,0.338527,0.690092,0.344223,0.739356,0.407636,0.604008,0.458863,0.657353,0.449977,0.618743,0.646719,0.416161,0.348314,0.310846,0.704876,0.503552,0.451203,0.656373,0.556425,0.591,0.533026,0.547286,0.538836,0.535298,0.453842,0.414886,0.460835,0.442175,0.500369,0.542809,0.685821,0.493027,0.635607,0.652132,0.548152,0.576802,0.439195,0.679429,0.545746,0.550943,0.497862,0.524044,0.575369,0.3924,0.318411
0.0936758,0.114714,0.572012,0.881349,0.534842,0.454351,0.402727,0.509315,0.685872,0.447583,0.489414,0.389497,0.678547,0.426618,0.526712,0.649365,0.475804,0.442276,0.46653,0.680335,0.580521,0.413231,0.617827,0.594453,0.586911,0.537982,0.551975,0.524317,0.620576,0.490926,0.380823,0.516476,0.440444,0.523157,0.566195,0.637983,0.540417,0.552702,0.622361,0.511233,0.575271,0.4766,0.65091,0.557553,0.551643,0.400229,0.568867,0.517122,0.423496,0.358774
0.0857156,0.140302,0.541088,0.938499,0.554797,0.439688,0.387291,0.550679,0.660958,0.44534,0.57894,0.443371,0.555144,0.3676,0.49233,0.65813,0.470137,0.445831,0.506913,0.582446,0.57201,0.457514,0.632338,0.582589,0.595814,0.510162,0.523631,0.536654,0.627592,0.509192,0.307435,0.470851,0.359156,0.540193,0.682681,0.724627,0.555884,0.552823,0.599828,0.542065,0.612458,0.485184,0.565697,0.609288,0.527822,0.517789,0.602317,0.514872,0.477666,0.334314
0.0750563,0.176911,0.57289,0.969365,0.511316,0.432067,0.492636,0.442019,0.630013,0.495925,0.59235,0.414025,0.645342,0.450349,0.534849,0.648562,0.461653,0.475821,0.523535,0.672099,0.544876,0.43424,0.662238,0.602253,0.615509,0.543322,0.53439,0.509868,0.611163,0.525394,0.382115,0.539957,0.555629,0.537508,0.496252,0.668365,0.544732,0.548771,0.62884,0.524562,0.582784,0.466798,0.633969,0.55245,0.558732,0.522734,0.572232,0.466661,0.52477,0.346974
0.111127,0.203296,0.574259,0.950241,0.539944,0.4252,0.450247,0.48891,0.685754,0.462973,0.655529,0.379966,0.651148,0.402337,0.517622,0.542707,0.482805,0.5419,0.499907,0.641738,0.594199,0.394874,0.604655,0.621031,0.578143,0.545984,0.518648,0.516055,0.623953,0.528109,0.379135,0.555359,0.469241,0.534611,0.524516,0.649199,0.55608,0.566728,0.611668,0.515559,0.560478,0.476912,0.624513,0.567528,0.549288,0.489837,0.580924,0.509941,0.474178,0.343962
