0.159564,0.155702,0.280754,0.880576,0.0886015,0.408528,0.437523,0.462142,0.669194,0.235535,0.677523,0.368591,0.652872,0.416018,0.479832,0.557029,0.471584,0.509737,0.387422,0.668643,0.594429,0.409958,0.601826,0.613579,0.576398,0.528894,0.530174,0.519719,0.619744,0.54805,0.368945,0.519343,0.513989,0.534818,0.528724,0.661963,0.556373,0.542505,0.601055,0.536191,0.568806,0.483364,0.615617,0.396689,0.504656,0.4366,0.562454,0.512966,0.506256,0.341996,1
0.336097,0.228147,0.137381,0.842297,0.924493,0.354714,0.193776,0.498996,0.870504,0.341259,0.302627,0.36058,0.75096,0.580083,0.366253,0.66876,0.343177,0.389166,0.471501,0.79237,0.634805,0.331337,0.553236,0.529521,0.698708,0.534387,0.606503,0.472436,0.736579,0.321924,0.326102,0.341563,0.513423,0.46767,0.0514902,0.703089,0.598215,0.51307,0.602388,0.526861,0.427189,0.520257,0.48936,0.555013,0.601654,0.614275,0.589884,0.45188,0.530658,0.305696,1
0.25818,0.217721,0.249285,0.865972,0.374166,0.316693,0.562833,0.180847,0.302662,0.958133,0.485505,0.420808,0.601289,0.481567,0.526687,0.614537,0.439499,0.477467,0.498566,0.73343,0.347408,0.475559,0.8202,0.637556,0.756211,0.54264,0.522621,0.510488,0.544436,0.515064,0.408815,0.564489,0.450943,0.533695,0.444634,0.711644,0.509172,0.53017,0.596099,0.531984,0.561162,0.429025,0.587627,0.546577,0.540859,0.295074,0.637897,0.577967,0.36979,0.366345,1
0.607477,0.168391,0.505778,0.297735,0.646193,0.186985,0.660433,0.343238,0.413398,0.586772,0.437937,0.0831395,0.737555,0.234586,0.372595,0.329931,0.590985,0.577155,0.316935,0.635496,1,0.416179,0.349532,0.789534,0.373922,0.613363,0.460361,0.166973,0.325011,0.394287,0.24171,0.541971,0.452752,0.540407,0.695765,0.896708,0.540774,0.672263,0.205781,0.411696,0.31397,0.388004,0.745037,0.889526,0.310419,0.488013,0.369299,0.376622,0.406821,0.318101,1
0.390318,0.361447,0.221084,0.866882,0.750281,0.338166,0.266158,0.363623,0.43698,0.549741,0.40748,0.440964,0.485688,0.327031,0.641095,0.677061,0.475867,0.545568,0.425877,0.175014,0.366103,0.665168,0.841749,0.447607,0.7136,0.383766,0.394217,0.527766,0.55706,0.569192,0.299313,0.505697,0.564595,0.522526,0.485207,0.727982,0.540639,0.566421,0.584691,0.453597,0.58528,0.41926,0.539769,0.559953,0.581587,0.330383,0.511527,0.588208,0.497302,0.312546,1
0.158714,0.0951981,0.359181,0.876102,0.652331,0.331544,0.396946,0.36553,0.73195,0.476302,0.797772,0.27894,0.61179,0.307805,0.488455,0.188412,0.49292,0.698024,0.269517,0.611283,0.6297,0.240946,0.587607,0.694843,0.52736,0.501905,0.480876,0.605669,0.663541,0.520439,0.417957,0.591224,0.545671,0.50576,0.515817,0.637122,0.590465,0.483895,0.71448,0.522524,0.609471,0.435381,0.523276,0.527048,0.615694,0.418449,0.608138,0.538251,0.471583,0.363425,1
0.426908,0.411414,0.187905,0.886589,0.800578,0.351555,0.487529,0.248327,0.454893,0.558342,0.0884789,0.363847,0.644091,0.461215,0.445661,0.601888,0.422877,0.413592,0.531232,0.726171,0.415497,0.333248,0.811454,0.567604,0.702472,0.540993,0.603968,0.536634,0.651439,0.460723,0.383597,0.504207,0.512483,0.53032,0.474961,0.666296,0.591847,0.535182,0.612932,0.517171,0.475615,0.478817,0.472298,0.559148,0.569679,0.301598,0.669655,0.534532,0.498648,0.241522,1
0.4162,0.326918,0.0486635,0.850847,0.831691,0.291018,0.281153,0.349566,0.922172,0.505687,0.539738,0.328716,0.688636,0.622359,0.362302,0.860903,0.464412,0.621583,0.349328,0.708405,0.590778,0.43911,0.582426,0.592658,0.652871,0.531724,0.472199,0.449672,0.594318,0.613011,0.433261,0.559544,0.393027,0.599572,0.390909,0.665127,0.518676,0.514053,0.629051,0.543655,0.491491,0.451436,0.52329,0.58187,0.570107,0.614534,0.577359,0.494967,0.463637,0.346651,1
0.102897,0.0992534,0.410478,0.875662,0.211068,0.437358,0.476475,0.509201,0.595699,0.0176351,0.637393,0.411866,0.640353,0.431256,0.474473,0.667814,0.466141,0.434248,0.439454,0.690634,0.574334,0.421897,0.619828,0.609345,0.597987,0.547628,0.516278,0.506882,0.603827,0.502149,0.384214,0.553373,0.540646,0.510385,0.52546,0.658332,0.579847,0.552595,0.612284,0.534176,0.574276,0.483501,0.58757,0.252423,0.519615,0.429858,0.548064,0.516475,0.488194,0.346505,1
0.5386,0.717245,0.487897,0.883321,0.635092,0.372948,0.174733,0.496665,0.21869,0.806423,0.695853,0.2992,0.573564,0.414215,0.459014,0.455485,0.48224,0.546615,0.321105,0.721295,0.429373,0.395474,0.760653,0.659582,0.649854,0.519999,0.513928,0.515282,0.605269,0.546598,0.377183,0.629606,0.717866,0.561962,0.456262,0.709012,0.543991,0.470591,0.645817,0.540838,0.598266,0.414082,0.569081,0.577529,0.560219,0.316286,0.586733,0.580635,0.359667,0.401566,1
