0.153576,0.172654,0.385881,0.919781,0.490413,0.583408,0.498815,0.473199,0.692716,0.425266,0.605135,0.445044,0.617452,0.419362,0.597565,0.610618,0.474691,0.430423,0.529676,0.597621,0.54556,0.522208,0.579267,0.555629,0.589547,0.574948,0.513389,0.533255,0.661868,0.562685,0.347948,0.551617,0.600369,0.52056,0.574166,0.658474,0.448185,0.544183,0.635252,0.490947,0.520457,0.434356,0.607838,0.609982,0.565933,0.437379,0.577109,0.478435,0.476751,0.352902
0.55285,0.917053,0.644275,0.993399,0.51112,0.391567,0.646974,0.50075,0.741933,0.395627,0.61561,0.451057,0.643642,0.435724,0.559907,0.61825,0.439761,0.37997,0.257161,0.694448,0.599572,0.476104,0.624787,0.589688,0.598845,0.535157,0.530854,0.535788,0.619496,0.503995,0.383406,0.516729,0.404802,0.510654,0.524188,0.663919,0.532924,0.557111,0.627919,0.528376,0.553375,0.4588,0.625373,0.554961,0.554035,0.359231,0.56363,0.487608,0.518594,0.381294
0.0595969,0.0386502,0.505492,0.889341,0.583174,0.412478,0.460346,0.505444,0.688933,0.438365,0.606462,0.446977,0.678808,0.457393,0.53572,0.704256,0.447913,0.483644,0.359758,0.634818,0.57294,0.420099,0.62038,0.607205,0.589229,0.524933,0.48799,0.4963,0.633473,0.4944,0.363409,0.525815,0.539764,0.518072,0.551568,0.646438,0.514147,0.549593,0.626021,0.519926,0.594962,0.490591,0.665409,0.564806,0.552506,0.409737,0.566744,0.500331,0.477837,0.361042
0.196528,0.130493,0.334184,0.870971,0.657185,0.468577,0.505818,0.279468,0.368588,0.664296,0.568298,0.568775,0.641042,0.524576,0.432493,0.528401,0.343615,0.436614,0.542455,0.690332,0.526149,0.462759,0.721326,0.592324,0.966715,0.631967,0.58964,0.425138,0.737762,0.0832387,0.468629,0.225456,0.609495,0.513033,0.285417,0.740951,0.520859,0.484164,0.492557,0.545982,0.558765,0.499604,0.616149,0.524488,0.567527,0.418467,0.646776,0.47742,0.390359,0.29745
0.0919944,0.135336,0.616208,0.884206,0.504784,0.460562,0.383119,0.516421,0.657167,0.483827,0.619418,0.426531,0.657059,0.442456,0.538912,0.668011,0.467079,0.468695,0.467926,0.661814,0.579422,0.422443,0.627791,0.601612,0.578894,0.542685,0.530597,0.522288,0.621861,0.504045,0.390053,0.512029,0.351551,0.507964,0.565029,0.640439,0.555901,0.557652,0.622565,0.515068,0.568503,0.466825,0.618791,0.556747,0.559716,0.455734,0.583901,0.498709,0.489101,0.350208
0.521425,0.0265483,0.277629,0.398821,0.901325,0.131595,0.763812,0.836594,0.793218,0.248555,0.866785,0.340384,0.370875,0.138437,0.373775,0.83197,0.255407,0.287414,0.948462,1,0.657004,0.46381,0.852743,0.393133,0.643772,0.890986,0.282057,0.735891,0.559017,0.640646,0.613404,0.818855,0.295051,0.408023,0.00611631,0.430834,0.13765,0.543382,0.513288,0.487234,0.816787,0.694763,0.217239,0.446285,0.713423,0.386663,0.699352,0.51491,0.492183,0.520418
0.116506,0.204726,0.637938,0.910006,0.491693,0.45927,0.423435,0.492668,0.674637,0.474195,0.611891,0.421284,0.657789,0.436324,0.535732,0.661835,0.471353,0.470207,0.535376,0.658841,0.583649,0.424622,0.615915,0.597902,0.595791,0.535981,0.531767,0.521908,0.616019,0.514392,0.38948,0.516622,0.425221,0.521973,0.534172,0.651208,0.565339,0.553373,0.624331,0.519348,0.56425,0.466211,0.612717,0.557232,0.560773,0.448941,0.578732,0.500349,0.484799,0.35203
0.162249,0.146075,0.278147,0.874394,0.125964,0.430044,0.459221,0.551792,0.713453,0.464367,0.517014,0.41631,0.663028,0.422302,0.535543,0.641002,0.448895,0.441199,0.442323,0.694146,0.597299,0.454553,0.609416,0.604437,0.572972,0.530981,0.563385,0.520005,0.608623,0.456236,0.336683,0.56183,0.511108,0.537878,0.549087,0.644464,0.520563,0.544014,0.61621,0.527233,0.593745,0.483195,0.60149,0.29298,0.485377,0.406623,0.543945,0.533778,0.439259,0.353822
0.118209,0.192882,0.619901,0.908607,0.50476,0.440047,0.50772,0.471092,0.69401,0.447728,0.588745,0.416629,0.666281,0.433468,0.538113,0.658214,0.468226,0.479459,0.532368,0.652619,0.59571,0.436597,0.609323,0.614875,0.583694,0.543567,0.53971,0.498454,0.607911,0.524711,0.359591,0.525401,0.577629,0.548528,0.495795,0.669583,0.560411,0.549434,0.620688,0.523029,0.572535,0.456687,0.619355,0.554639,0.572713,0.418849,0.575443,0.501005,0.488127,0.351953
0.852389,0.612876,0.939051,0.15301,0.326239,0.503324,0.238018,0.236034,0.746779,0.449339,0.546707,0.544864,0.441808,0.264043,0.513658,0.705894,0.348048,0.39443,0.333351,0.710852,0.605971,0.238886,0.659735,0.366381,0.359744,0.717253,0.623536,0.429198,0.604232,0.682149,0.442195,0.59047,0.480598,0.631391,0.23429,0.465787,0.225373,0.649045,0.471691,0.308871,0.737792,0.362717,0.641618,0.424458,0.627353,0.474343,0.655569,0.48928,0.466486,0.331272
