0.563306,0.920623,0.659288,0.976927,0.501276,0.39641,0.656325,0.491541,0.744863,0.406363,0.614235,0.444368,0.651609,0.442047,0.516747,0.62134,0.458544,0.375177,0.243473,0.66437,0.585947,0.453228,0.634852,0.606739,0.587839,0.541764,0.530974,0.523693,0.620855,0.498271,0.406177,0.49237,0.427949,0.522234,0.5263,0.654574,0.548531,0.551398,0.627739,0.540085,0.558803,0.46038,0.609277,0.584377,0.556917,0.293979,0.564292,0.489949,0.517122,0.389755,1
0.0705444,0.0527233,0.495903,0.862719,0.404073,0.429659,0.471331,0.517868,0.693714,0.427414,0.5914,0.424123,0.672444,0.423525,0.575051,0.639174,0.496235,0.453191,0.423449,0.691464,0.592256,0.469201,0.646763,0.616009,0.577638,0.515763,0.567754,0.468465,0.626626,0.915957,0.470682,0.313709,0.540602,0.478345,0.499126,0.707419,0.538504,0.473099,0.598712,0.5237,0.547166,0.476011,0.642633,0.573232,0.571859,0.421116,0.589596,0.499526,0.489687,0.354935,1
0.484146,0.769471,0.54163,0.997087,0.574636,0.322834,0.688151,0.311934,0.764849,0.426272,0.62285,0.419114,0.616609,0.554323,0.505009,0.683012,0.653549,0.395613,0.315803,0.784443,0.656172,0.507386,0.657424,0.580336,0.586904,0.506209,0.55999,0.568123,0.665813,0.557661,0.391403,0.490598,0.364713,0.558061,0.493162,0.647989,0.526289,0.678959,0.661059,0.477385,0.54332,0.465171,0.59426,0.509483,0.584423,0.531582,0.570834,0.559414,0.372818,0.352088,1
0.573042,0.912984,0.602334,0.971127,0.440844,0.396436,0.683661,0.447584,0.748115,0.253562,0.602926,0.449624,0.654289,0.44642,0.519097,0.614587,0.467262,0.371338,0.274166,0.650509,0.562601,0.458417,0.61976,0.604676,0.585445,0.579449,0.518684,0.51769,0.632576,0.484163,0.414359,0.505643,0.365579,0.51372,0.539902,0.648807,0.548952,0.547922,0.631811,0.537203,0.566034,0.452059,0.60658,0.632664,0.559248,0.305885,0.551923,0.511284,0.464493,0.420602,1
0.500935,0.509082,0.157922,0.851691,0.746886,0.414458,0.0221145,0.682445,0.694528,0.468916,0.405979,0.361272,0.649065,0.402341,0.523964,0.728112,0.492277,0.405809,0.35672,0.328169,0.598463,0.493843,0.667097,0.566769,0.540569,0.430802,0.519793,0.560939,0.581271,0.666136,0.370798,0.61198,0.618787,0.536456,0.309841,0.755307,0.594428,0.52047,0.603152,0.497126,0.499318,0.447796,0.57081,0.538615,0.619345,0.475163,0.569644,0.435506,0.631809,0.366031,1
0.552987,0.90323,0.683118,0.955327,0.513603,0.425953,0.384177,0.682652,0.593492,0.518231,0.664845,0.38619,0.639261,0.435532,0.486786,0.635692,0.485652,0.370915,0.260897,0.684919,0.588529,0.457286,0.62735,0.594642,0.578909,0.534707,0.548261,0.518114,0.620176,0.53508,0.360245,0.529721,0.618496,0.540827,0.518388,0.662,0.536479,0.562637,0.6415,0.519683,0.560519,0.478151,0.634724,0.551735,0.568008,0.490572,0.615814,0.451189,0.588538,0.256276,1
0.581358,0.944928,0.669194,0.968399,0.512002,0.408828,0.528594,0.586002,0.671725,0.460244,0.644712,0.413047,0.641794,0.440883,0.491626,0.630498,0.473594,0.378372,0.251648,0.674285,0.585155,0.460324,0.631256,0.595455,0.589578,0.534507,0.541114,0.524107,0.621622,0.517315,0.37966,0.506187,0.519235,0.528456,0.520951,0.652303,0.543905,0.55769,0.639474,0.529258,0.560884,0.47474,0.629435,0.567485,0.560093,0.331345,0.600036,0.454705,0.617162,0.312076,1
0.527127,0.833115,0.622576,0.945166,0.570267,0.451128,0.30452,0.688074,0.543145,0.551128,0.676116,0.367633,0.618114,0.438257,0.491544,0.682018,0.502645,0.412937,0.232309,0.588849,0.574505,0.508718,0.65778,0.572492,0.656973,0.510565,0.554172,0.502266,0.597951,0.576136,0.357743,0.56734,0.609933,0.554738,0.437595,0.695726,0.51135,0.555023,0.625703,0.519604,0.575593,0.458621,0.639969,0.514882,0.580165,0.540343,0.592145,0.494759,0.476895,0.287951,1
0.537865,0.722988,0.470005,0.901703,0.727857,0.378399,0.110926,0.685171,0.624471,0.513565,0.663912,0.457958,0.650684,0.610891,0.260779,0.598401,0.515237,0.402126,0.490873,0.703229,0.524305,0.621698,0.482112,0.538774,0.625282,0.75587,0.520969,0.399974,0.832361,0.411419,0.294878,0.431075,0.674687,0.5231,0.155278,0.625835,0.530282,0.491007,0.613654,0.516192,0.503413,0.443732,0.567426,0.567162,0.564574,0.523458,0.562249,0.458109,0.409998,0.305582,1
0.263489,0.1582,0.210833,0.855438,0.860752,0.311669,0.251196,0.373205,0.766946,0.448042,0.717904,0.543981,0.653334,0.741759,0.297856,0.713057,0.267402,0.551969,0.462544,0.720174,0.708792,0.526893,0.659224,0.551242,0.53331,0.648725,0.516024,0.410287,0.610072,0.332566,0.273276,0.270013,0.485112,0.516689,0.196283,0.63796,0.527912,0.481333,0.619705,0.558713,0.48272,0.485429,0.56981,0.588825,0.57451,0.586457,0.524178,0.554383,0.436586,0.315828,1
