2021-03-27
macro.hprecision , macro.hrecall , macro.hf , micro.hprecision , micro.hrecall , micro.hf
0.941422536965575 , 0.948863954026356 , 0.931904670021001 , 0.944452586838634 , 0.925729061916391 , 0.934997098084736
AU.prc , average.auprc , average.auprc.w , each.class.auc
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.888888888888889
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.888888888888889
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.95935054125911
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.957231458000689
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.945326561866179
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.947464719760915
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.979750438655274
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.983192426924886
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.979750438655274
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.979750438655274
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.983340924704963
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.983340924704963
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.983340924704963
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.984317368207029
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.979750438655274
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.983192426924886
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.979750438655274
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.979750438655274
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.983192426924886
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.979750438655274
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.979750438655274
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.979750438655274
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.983192426924886
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.983340924704963
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.949498449919646
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.947464719760915
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.947464719760915
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.949498449919646
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.949498449919646
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.947869524798873
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.947464719760915
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.947464719760915
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.947464719760915
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.947464719760915
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.947464719760915
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.947464719760915
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.951066291799987
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.947464719760915
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.947464719760915
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.9104520651036
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.901912932855717
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.941491426455807
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.885391167569983
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.944499217190502
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.886123154256703
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.904524631551457
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.897921131187689
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.888937520265779
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.963743863426852
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.967434607229657
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.967788142853285
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.982429131940363
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.943571016073522
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.947036222150624
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.944940860534868
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.944940860534868
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.923320997807018
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.941176021519552
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.844774165228711
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.941176021519552
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.941834101770562
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.947036222150624
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.944275190915628
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.947036222150624
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.967950978467962
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.966750876333705
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.844774165228711
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.844774165228711
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.844774165228711
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.844774165228711
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.948219440484894
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.948219440484894
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.948219440484894
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.948219440484894
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.948219440484894
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.911747194604337
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.911747194604337
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.911747194604337
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.911747194604337
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.91452443966746
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.91452443966746
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.91452443966746
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.888888888888889
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.888139687693259
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.888139687693259
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.705346119929453
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.705346119929453
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.923320997807018
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.705346119929453
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.86699640229052
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.923320997807018
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.833015738346621
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.833333333333333
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.833333333333333
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.823846843515961
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.854100028475996
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.854100028475996
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.870747917366041
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.852097275793896
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.917721462669158
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.941529037216005
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.941834101770562
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.961865012597047
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.947036222150624
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.967161805190309
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.972119159304532
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.947036222150624
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.947036222150624
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.944275190915628
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.967161805190309
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.9067760291251
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.899208211434906
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.909798424802488
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.907356346828715
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.567647267132393
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.661904761904762
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.90566984636065
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.916276098998331
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.91658732053395
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.875
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.940862688244758
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.940862688244758
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.941176021519552
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.433090137831517
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.467115970386761
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.467115970386761
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.433090137831517
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.875106665213681
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.891828524575969
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.891828524575969
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.817403436862415
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.817403436862415
0.970037628907139 , 0.876849903072943 , 0.930358025808947 , 0.817403436862415
