0.00035866,0.000381848,0.969905078,0.028055422,0.017223163,0.017720232,0.96763438,0.973172188,0.966972589,0.966679156,0.973011017,0.972985387,0.979440451,0.979250312,0.966251135,0.966683984,0.966392219,0.967227995,0.966120601,0.966703117,0.97372967,0.966404915,0.967260599,0.967065334,0.023381876,0.017253794,0.017511223,0.025374632,0.024709046,0.024635201,0.01709925,0.017146179,0.017088208,0.016767204,0.017225703,0.018524205,0.018064547,0.016807027,0.017116649,0.00936879,0.056324821,0.150639534,0.054167803,0.292568237,0.054294884,0.062516384,0.062741674,0.05395858,0.963595748,0.966628253,0.967539132,0.971370399,0.963795185,0.964190066,0.294014126,0.291825145,0.00518519,0.964031398,0.005390178,0.963950336,0.962996781,0.963497579,0.963452756,0.963130236,0.964675844,0.963894069,0.005200122,0.005179733,0.005234716,0.005053264,0.02447344,0.025078034,0.025175512,0.024357779,0.024500336,0.012148114,0.012187552,0.011356975,0.011561211,0.003641431,0.003693899,0.003502372,0.000343897,0.005818213,0.005955033,0.002986505,0.003207744,0.003452048,0.003116996,0.003772799,0.005321708,0.000887024,9.6214E-05,4.84104E-05,0.000858672,0.004778187,0.005158564,0.011906032,0.005065121,0.01519201,0.965273499,0.964548409,0.963714302,0.962813616,0.962986708,0.963761032,0.963045716,0.963890076,0.962792099,0.963204443,0.004748451,0.057100788,0.057704534,0.06173877,0.004143925,0.004906674,0.23130554,0.230135188,0.233485103,8.97127E-05,0.957750142,0.957293928,0.964696288,0.00576949,0.005656067,0.005601656,0.005506615,0.008014044,0.010229896,0.010068439,0.002913811,0.002926395,0.002830249,0.005192845,0.005134652,0.005147619,0.004766469,0.005157112,0.005153204,0.005021946,0.005133578,0.000972732,0.000984454,0.00106483,0.001048583,0.002860092,0.009761551,0.009762035,0.009881932,0.009863543,0.010077635,0.009846569,0.038577501,0.002065269,0.004435426,0.002033206,0.00435069,0.004197061,0.00189538,0.011217978,0.010742999,0.01087301,0.010814617,8.00723E-05,8.69384E-05,0.000352953,0.000356607,0.00368736,0.01011539,0.010060894,0.034418501,0.005811488,0.005878064,0.003616309,0.004658711,0.003400737,0.004407376,0.00378869,0.003339302,0.003317915,0.003502423,0.003264981,0.003341267,0.025010815,0.001040132,0.001026154,0.001005517,6.95401E-05,0.011530193,0.004474085,0.004377627,0.004313685,0.011137763,0.010378441,0.024298133,0.02375393,0.024111886,0.024834441,0.025004689,0.024798034,0.02446435,0.024300387,0.024385711,0.024734639
0.000336149,0.000358704,0.969415009,0.02703055,0.016582856,0.017079091,0.967356145,0.972947121,0.966697574,0.966408908,0.972780466,0.972741425,0.979309201,0.979101539,0.965958297,0.966429293,0.966139317,0.966927767,0.965803266,0.966417015,0.973628879,0.966163337,0.966975391,0.96680361,0.022554388,0.016623948,0.016859017,0.024542034,0.023822777,0.023795983,0.016456325,0.016514014,0.016431192,0.016103003,0.016577017,0.01783938,0.017370382,0.01616404,0.016494161,0.008994226,0.054258905,0.147649407,0.052186225,0.287410676,0.052242108,0.060247581,0.060479339,0.051837649,0.963092089,0.966065526,0.9670614,0.970838428,0.963197887,0.96363461,0.288772732,0.286523223,0.004932985,0.963489175,0.005203337,0.963458836,0.962481737,0.962919176,0.962876618,0.962512374,0.964120924,0.963330746,0.005015348,0.004992804,0.005050158,0.004876392,0.023565438,0.024156507,0.024225729,0.023479478,0.023609169,0.011586495,0.011628746,0.0108282,0.011016827,0.003441967,0.003496424,0.003309557,0.000322793,0.005589944,0.005722875,0.002845412,0.003067387,0.003273462,0.002978217,0.003587993,0.005080075,0.000838467,8.98635E-05,4.52373E-05,0.000809942,0.004544416,0.004906563,0.011484761,0.004805603,0.014719455,0.964783788,0.964016914,0.963185072,0.962260306,0.962417305,0.963215053,0.962450624,0.963378727,0.962265015,0.962631643,0.004519362,0.055069905,0.055746734,0.059931252,0.003970983,0.004746808,0.227108479,0.226217523,0.22938922,8.35113E-05,0.957092881,0.956605315,0.964110732,0.005596847,0.005489652,0.005429324,0.005340002,0.00769268,0.009788142,0.009616924,0.002798881,0.002813579,0.002711851,0.004997393,0.004948934,0.004961381,0.004581612,0.004974102,0.004961002,0.004826008,0.004860941,0.000921529,0.000931245,0.001010053,0.000992998,0.002745226,0.009337209,0.009311139,0.009451081,0.009430524,0.009642801,0.009411762,0.037787724,0.001968419,0.004215164,0.001936167,0.004140223,0.003982826,0.001801308,0.010707912,0.010206748,0.010543224,0.01050903,7.45374E-05,8.10068E-05,0.000331029,0.000334121,0.003526944,0.009658611,0.009596759,0.034034275,0.005593526,0.005656979,0.003468954,0.004432052,0.00320717,0.004179201,0.003606583,0.003151444,0.003123863,0.003308219,0.003082987,0.003151369,0.024087908,0.000983377,0.000973058,0.000953663,6.47782E-05,0.01118248,0.004256971,0.004161289,0.004103188,0.010626902,0.00988707,0.023427526,0.022915209,0.023183994,0.023893805,0.024107987,0.0238986,0.023547506,0.023395224,0.023458971,0.023786506
0.001356526,0.00140828,0.9551121,0.060608752,0.037908912,0.039362025,0.951921582,0.957575679,0.949124932,0.950591385,0.956316113,0.957379401,0.96680373,0.96545434,0.948173225,0.949433327,0.949525774,0.950335026,0.948208272,0.949215233,0.959017634,0.948768616,0.949319422,0.950450659,0.048704047,0.037816949,0.038220037,0.051639214,0.050787538,0.051857233,0.038044479,0.038317688,0.037555013,0.036516879,0.038317643,0.040207248,0.040748741,0.036695346,0.037743829,0.022332305,0.096124403,0.228306517,0.09195298,0.336451501,0.094537348,0.104296893,0.108701669,0.093886897,0.947239041,0.950583339,0.954360485,0.959244907,0.947753072,0.948031664,0.338301241,0.333098382,0.013218132,0.948623121,0.012518385,0.947969079,0.947228253,0.948227882,0.947360396,0.94628942,0.948467076,0.948772192,0.012166175,0.012324544,0.012251923,0.012096521,0.055027373,0.05595706,0.055745922,0.054792188,0.054134931,0.030143989,0.03090773,0.028924042,0.028439809,0.01034773,0.01053923,0.010423738,0.001340553,0.014473069,0.014856306,0.008334694,0.008655234,0.009547212,0.008188734,0.009837907,0.013788644,0.002922453,0.000440317,0.000236892,0.002868207,0.012139414,0.012558656,0.027411604,0.012663966,0.034026083,0.950697184,0.948598802,0.946793675,0.946187198,0.945494831,0.94766444,0.945528865,0.947786927,0.946642935,0.94615978,0.012633766,0.107277907,0.109192275,0.116356395,0.011374388,0.012035004,0.311358422,0.309598565,0.314094901,0.00042662,0.940766633,0.940417528,0.949537873,0.01308135,0.013256107,0.012870107,0.013036604,0.019261042,0.02470549,0.023654558,0.007588196,0.007695454,0.007496001,0.012277195,0.012500349,0.012159834,0.011834855,0.012475775,0.012059436,0.012152344,0.013317858,0.002997202,0.003020556,0.003230769,0.00311793,0.007355659,0.023231281,0.023256224,0.023488937,0.023115365,0.02407572,0.024031032,0.072293252,0.005658197,0.011445433,0.005785718,0.011458264,0.011285163,0.005333401,0.02851915,0.027086983,0.025842909,0.025072504,0.000372151,0.000398337,0.001313976,0.001333768,0.009411732,0.025565101,0.025032857,0.062371191,0.014901744,0.015104213,0.009241636,0.012286942,0.009271679,0.011325174,0.009885394,0.008949911,0.00915535,0.009558099,0.009097395,0.009283746,0.055819161,0.003068823,0.003075633,0.003040868,0.000331339,0.025689807,0.011317968,0.011399576,0.011239732,0.02828151,0.026985349,0.053081211,0.053764421,0.053543758,0.0553509,0.056132056,0.055555701,0.054797824,0.05260507,0.054012433,0.054432843
0.000784657,0.000819566,0.966288328,0.044522531,0.027562976,0.028308498,0.962758601,0.96831125,0.961387753,0.961755574,0.967853189,0.968120217,0.975316346,0.974884391,0.960592866,0.961211503,0.96102351,0.96204865,0.960634053,0.961340606,0.968663752,0.960775316,0.96172303,0.961875558,0.036338765,0.027496902,0.027890602,0.038793433,0.038190879,0.038287528,0.027519766,0.027534803,0.027429784,0.02687799,0.027764639,0.029482383,0.029325308,0.026847487,0.027337173,0.01563975,0.080632135,0.193252891,0.077436708,0.329700321,0.078602448,0.08871787,0.090289734,0.078523092,0.95935756,0.962815404,0.964399815,0.968921363,0.959971905,0.960227311,0.33140412,0.328477323,0.009163603,0.960297287,0.008695985,0.959842622,0.958939254,0.95979023,0.959487021,0.959159672,0.960662067,0.960339069,0.0084511,0.00849948,0.008510776,0.008277847,0.039401025,0.040383082,0.040432975,0.039347336,0.039267968,0.021120884,0.021337373,0.019973347,0.020003403,0.006861942,0.00694993,0.006753061,0.000757566,0.009854481,0.01007113,0.00544209,0.005693871,0.006397514,0.005489449,0.006732692,0.009365905,0.001787881,0.000231342,0.000119711,0.001749452,0.00843608,0.008961008,0.019221768,0.008963164,0.023919877,0.961639047,0.960557938,0.959404171,0.958618939,0.958573937,0.959689856,0.958723605,0.95977354,0.958656549,0.958851278,0.008527409,0.084970385,0.08564163,0.09032473,0.007363518,0.008027733,0.280364811,0.27793175,0.282277972,0.000221328,0.95368439,0.95342803,0.961172283,0.009051512,0.008974141,0.008866488,0.008832105,0.013420569,0.017350283,0.016987188,0.005018752,0.005036596,0.004939637,0.008547232,0.00850777,0.008435068,0.008025295,0.008519176,0.008428665,0.008383679,0.009263574,0.001885373,0.001916272,0.002036975,0.001999937,0.004915944,0.016504321,0.016607493,0.016711198,0.016615961,0.017017424,0.016831834,0.054280419,0.003735582,0.007899563,0.003752557,0.007788756,0.007633049,0.003489682,0.019669328,0.018957527,0.017480182,0.01707972,0.000195933,0.000211349,0.000765727,0.000776674,0.00640475,0.017617779,0.017479977,0.046170443,0.0098722,0.010032307,0.006228894,0.008336007,0.006367088,0.007923618,0.006742073,0.006198647,0.006276695,0.006509476,0.006146379,0.006296334,0.040183552,0.001986177,0.001964157,0.00192628,0.000170954,0.018020965,0.00787059,0.007824314,0.00768204,0.019510938,0.018427681,0.038651336,0.038317114,0.038811281,0.040058654,0.040030442,0.039897505,0.039411396,0.038704436,0.039190426,0.039698519
0.000369852,0.000394606,0.963737905,0.028714286,0.017656824,0.018302634,0.962371707,0.968269527,0.961340904,0.96138531,0.967885435,0.968018711,0.975814044,0.975275636,0.960370183,0.961187065,0.96091795,0.961576879,0.960129023,0.961104691,0.969659328,0.960909665,0.961374521,0.961693943,0.02386833,0.017766465,0.017900405,0.026080061,0.025083205,0.025431763,0.017568577,0.017690774,0.017389031,0.016962754,0.017688131,0.018954471,0.018605394,0.017131392,0.017623045,0.009684094,0.054395795,0.152766228,0.052177031,0.278755933,0.052340079,0.060086101,0.060981464,0.051750872,0.957022011,0.959749937,0.96184665,0.965622425,0.956858575,0.957321346,0.279490888,0.276695997,0.005216109,0.957434654,0.005674852,0.957609773,0.956537783,0.95684725,0.956585705,0.955800295,0.957874477,0.957340717,0.005465912,0.005460579,0.005507462,0.005363967,0.025269849,0.02585827,0.025792634,0.02529268,0.025230737,0.012331029,0.012454924,0.011578404,0.011619755,0.003653629,0.003737827,0.003554673,0.000361732,0.006072018,0.006237159,0.003100957,0.003354808,0.003504631,0.003217591,0.00380707,0.005472051,0.000921218,0.000103002,5.28756E-05,0.000884407,0.004787122,0.005112713,0.012469085,0.004996018,0.016115526,0.95918256,0.957923174,0.95685631,0.955899954,0.955804229,0.956970572,0.955667555,0.957300305,0.956182361,0.956062734,0.00483425,0.056587264,0.057788838,0.063240491,0.004426457,0.005288897,0.229614511,0.229402974,0.232563004,9.55556E-05,0.950204074,0.949491024,0.957998753,0.006176129,0.006131728,0.005998888,0.005955262,0.008263778,0.010446043,0.010129704,0.003066018,0.003099877,0.002965888,0.005395779,0.005407295,0.005385326,0.005008204,0.005445185,0.005353854,0.005212227,0.005066046,0.001010852,0.001013188,0.001107216,0.001073051,0.002995435,0.009928812,0.009794812,0.010020002,0.009940266,0.010256701,0.010034396,0.04128233,0.002137695,0.004481706,0.002113545,0.004439612,0.004247053,0.001951683,0.011506179,0.01075182,0.011896925,0.011886297,8.46575E-05,9.21292E-05,0.000363153,0.000366108,0.003787381,0.010379524,0.01024381,0.038198836,0.006250002,0.00631918,0.00376425,0.004731622,0.0033483,0.004397216,0.003853308,0.003292562,0.003249471,0.003465584,0.003246698,0.003296311,0.025798505,0.001055252,0.001059898,0.001042281,7.4203E-05,0.012301116,0.004516155,0.004427756,0.004387755,0.011390657,0.010579495,0.025038088,0.024791347,0.024635008,0.025513416,0.025916193,0.02566457,0.025193945,0.024753774,0.024916371,0.025313701
0.000502194,0.000530064,0.97003597,0.033968288,0.020940375,0.021487793,0.966954827,0.972476542,0.966231346,0.965992987,0.972290218,0.972325027,0.978701591,0.978528976,0.965522468,0.965875983,0.965599597,0.966594636,0.965449452,0.966014624,0.972664654,0.965526342,0.966520488,0.966308832,0.028146626,0.020943498,0.021292698,0.030236576,0.029720811,0.029512469,0.020843321,0.02084757,0.020863628,0.020532977,0.021007255,0.022507491,0.022096822,0.02049044,0.020778621,0.011602627,0.066682555,0.166507393,0.064108834,0.313200623,0.064596646,0.073828414,0.074177794,0.064561576,0.963613451,0.966860473,0.967670321,0.971765935,0.964097857,0.964354336,0.314750105,0.31269294,0.006653071,0.964183748,0.006555639,0.963932276,0.963056266,0.963765144,0.963658631,0.963455856,0.964840412,0.964105427,0.006355113,0.006349385,0.00639309,0.00617258,0.029744981,0.030470997,0.030670648,0.029577781,0.029721141,0.015378116,0.01543315,0.014425145,0.014654288,0.004804672,0.004854408,0.004642576,0.000480677,0.007227411,0.007386823,0.003843554,0.004071197,0.004514404,0.003959411,0.004855548,0.006769556,0.001195856,0.000139068,7.04953E-05,0.001163736,0.00613776,0.006611709,0.014477785,0.006550529,0.018160013,0.965327621,0.964673162,0.963767171,0.962937295,0.963119626,0.963892937,0.963249326,0.9639377,0.962849736,0.96335876,0.006104421,0.067904934,0.068308383,0.071985781,0.005221629,0.005940821,0.251601189,0.249466076,0.253330946,0.00013132,0.958104014,0.957734287,0.965021312,0.006900371,0.006764258,0.006725285,0.006617687,0.00994936,0.012811193,0.012659363,0.003649703,0.00365653,0.003574564,0.006398884,0.006310644,0.006317935,0.005917237,0.00632524,0.006340093,0.006229184,0.006687743,0.001290636,0.001311724,0.001404253,0.001387367,0.003586582,0.012240566,0.012333377,0.012397241,0.012367035,0.012611095,0.012382302,0.043791048,0.002658872,0.005706897,0.002629175,0.005582937,0.005439445,0.002463281,0.014206958,0.01377383,0.013008633,0.012831376,0.000117147,0.000126712,0.000492843,0.000499334,0.004667253,0.012771188,0.012734795,0.037824385,0.007167598,0.00726165,0.004540647,0.005993284,0.004510758,0.005713454,0.004856415,0.004412421,0.004432098,0.004619395,0.004326014,0.004438933,0.03040369,0.001382874,0.001356008,0.00132817,0.000101722,0.013752264,0.005722034,0.005628829,0.0055357,0.014112386,0.013227034,0.029422645,0.028780995,0.029416969,0.030259475,0.030255238,0.030074567,0.029779321,0.02952463,0.029708661,0.030176332
0.000662302,0.000696881,0.961801112,0.039836939,0.024819167,0.025610689,0.959418356,0.965205193,0.957886875,0.95828253,0.964618146,0.965014756,0.973084152,0.972392678,0.956928909,0.957775116,0.957503855,0.958393872,0.95677489,0.957753778,0.966182053,0.957343578,0.957983553,0.95848316,0.032846998,0.024836734,0.02510241,0.035361886,0.034462906,0.034853727,0.024753572,0.024841024,0.024537824,0.023964165,0.024968911,0.026517425,0.026392985,0.024090059,0.024678636,0.014064825,0.07166332,0.18140915,0.068682335,0.308237076,0.069555849,0.078653768,0.080258042,0.069096684,0.954696715,0.95787406,0.960194945,0.964422643,0.955089808,0.955347359,0.309503019,0.306336313,0.007979528,0.955550313,0.008055854,0.955407321,0.954381287,0.955079913,0.954707503,0.953942835,0.955885231,0.955632925,0.007810196,0.007841459,0.007855294,0.007684774,0.035442155,0.036206543,0.036195595,0.035395261,0.035212547,0.018473821,0.018734248,0.017480066,0.017424099,0.005868893,0.005981654,0.005776978,0.000648939,0.008904408,0.009143889,0.004833505,0.005111183,0.005544577,0.004894517,0.005880606,0.00829716,0.00154268,0.000196789,0.000102738,0.001498002,0.007325555,0.0077434,0.017548153,0.007687808,0.02214032,0.957327366,0.955885231,0.954687297,0.953820825,0.953590512,0.954916775,0.953567743,0.955100358,0.953989804,0.953952909,0.00746455,0.075442858,0.076715305,0.082329765,0.006714086,0.007534005,0.263463467,0.261732727,0.266034186,0.000186264,0.948270977,0.947756946,0.9563784,0.008551289,0.008534149,0.008368348,0.008341495,0.012009924,0.015413794,0.014941997,0.004560855,0.004598894,0.004460373,0.007777066,0.00780604,0.007713006,0.007309137,0.007815775,0.007679696,0.007601145,0.007898397,0.001656166,0.001667283,0.001798741,0.001746185,0.004452316,0.014586677,0.014557262,0.014757206,0.014622441,0.015096035,0.0148818,0.052125957,0.003314734,0.006910664,0.003322836,0.006844021,0.006643919,0.003073712,0.01729464,0.01640995,0.016634952,0.016390745,0.000164565,0.000177851,0.000647264,0.000655262,0.005689839,0.015575507,0.01539002,0.046270464,0.009179935,0.009288675,0.005588261,0.007292722,0.005391894,0.006841267,0.005940306,0.00526669,0.005276714,0.005550667,0.005233159,0.005331897,0.036098368,0.001721934,0.001722186,0.001693924,0.000144234,0.016897287,0.00690633,0.006836742,0.006755242,0.017135493,0.016077902,0.034737445,0.034635216,0.034695908,0.035891708,0.036165174,0.03587456,0.035410363,0.034522038,0.034969676,0.035552051
0.000688671,0.000718954,0.96682322,0.041421726,0.025632707,0.026338449,0.963533103,0.968990624,0.962158203,0.962487817,0.968530476,0.968826532,0.975955188,0.975492239,0.96134454,0.961958587,0.961713016,0.962770104,0.961375058,0.96209234,0.969360888,0.961567402,0.962444544,0.96265471,0.033956368,0.025598936,0.02591257,0.036324441,0.035717554,0.03588789,0.025578903,0.025599327,0.025464006,0.02497034,0.02578415,0.027408421,0.027306959,0.024959058,0.025417013,0.014431723,0.076247275,0.186044216,0.073144332,0.322937727,0.074138984,0.083861127,0.085389867,0.074059159,0.959993899,0.963364482,0.964975715,0.969405413,0.96060431,0.960848808,0.324692756,0.321609974,0.008367334,0.960927725,0.008053591,0.960553527,0.959615886,0.960421741,0.960137725,0.959730625,0.961303711,0.960998952,0.007808175,0.007858724,0.007861034,0.007653167,0.036670122,0.037500225,0.03754358,0.036549542,0.036469262,0.019454872,0.019625822,0.018365046,0.01838745,0.006216182,0.006310369,0.006111681,0.000666063,0.009028292,0.00924799,0.004957908,0.005201908,0.005808466,0.005008704,0.006139709,0.008569865,0.001588511,0.00020051,0.000103012,0.001553442,0.007675348,0.008162589,0.017805574,0.008146264,0.022271188,0.96224165,0.961150229,0.960012138,0.959275186,0.959229171,0.960328102,0.959340453,0.960372746,0.959291697,0.959484935,0.007775372,0.079766586,0.080446519,0.085131779,0.006786312,0.007454639,0.272429228,0.270062476,0.27473703,0.000191319,0.954323888,0.953971505,0.96177727,0.008422785,0.008359588,0.008246819,0.00820974,0.012329287,0.015971286,0.015626755,0.004570333,0.004583986,0.004503012,0.007857268,0.007811807,0.007758854,0.007378282,0.007829042,0.00775404,0.007696881,0.008414282,0.001697817,0.001722695,0.001837019,0.001800948,0.004479453,0.015165045,0.015270418,0.015347347,0.015259259,0.015659856,0.015466399,0.051597863,0.003396,0.007250799,0.003406329,0.007143658,0.006985946,0.003170762,0.018097971,0.017422548,0.016460076,0.016125804,0.000169169,0.000182772,0.00067065,0.000681442,0.005826654,0.016264975,0.016128384,0.044276275,0.009208578,0.009346035,0.005660483,0.00761208,0.005778375,0.007259945,0.006173812,0.005645363,0.005681307,0.005906728,0.005565012,0.005696679,0.037364781,0.001787145,0.001767148,0.001732742,0.000147265,0.016793566,0.007234257,0.007176919,0.007054063,0.017941913,0.016903397,0.03591371,0.035596333,0.036116906,0.037287254,0.037258159,0.037100986,0.036649425,0.035918605,0.036392305,0.036992576
0.149084508,0.139199942,0.99418819,0.888618827,0.679244697,0.677482009,0.990095973,0.991063952,0.98960042,0.989678621,0.990546465,0.990697265,0.992838681,0.992752433,0.989095271,0.989998758,0.990272462,0.989722192,0.989693582,0.990234137,0.991721034,0.989787936,0.989692509,0.989386916,0.681017876,0.672875583,0.661668837,0.689275682,0.685366631,0.700059414,0.670721889,0.674550414,0.667208493,0.667930901,0.670691371,0.670863152,0.675301731,0.663500845,0.668853164,0.500547945,0.789808869,0.939278603,0.829221785,0.8825894,0.82800293,0.835098267,0.876599014,0.828747034,0.992335498,0.993599415,0.993970752,0.996481061,0.991717935,0.992075443,0.880174696,0.880052328,0.375103235,0.991870761,0.158230618,0.991855145,0.992068648,0.991736472,0.991942525,0.991399765,0.99219501,0.992235124,0.160694271,0.165050581,0.156203121,0.16063413,0.881899714,0.878509045,0.87657994,0.87791574,0.874464631,0.756278515,0.759112954,0.739070714,0.726877034,0.452543646,0.46681273,0.474351168,0.149138018,0.329006135,0.325893909,0.180579275,0.175656736,0.35022366,0.168893397,0.252739727,0.385068089,0.222439259,0.056156766,0.034002956,0.230398089,0.402554482,0.409269303,0.533144772,0.418041259,0.593878388,0.992220104,0.992110848,0.991514802,0.991727829,0.991336703,0.991873682,0.99189198,0.992084503,0.991986871,0.992086947,0.392538309,0.932820976,0.929028928,0.933875859,0.159557745,0.09696646,0.944410264,0.944289505,0.945486724,0.064121939,0.990727901,0.990819514,0.991768241,0.097791061,0.098694533,0.094144695,0.100778915,0.499677867,0.564004183,0.551442802,0.190305799,0.179621458,0.191033453,0.196792439,0.20172815,0.199145511,0.204442561,0.202198863,0.195167571,0.200986177,0.581564426,0.110477827,0.110363051,0.107435144,0.107928701,0.182832897,0.54621464,0.549416184,0.547124803,0.545118809,0.551603675,0.559138477,0.55040282,0.153825641,0.27194941,0.161569417,0.273628592,0.277132541,0.151559651,0.750455678,0.734717786,0.163153335,0.125306129,0.050902624,0.054506913,0.143387139,0.142941654,0.28617391,0.485330284,0.480054945,0.233549595,0.13171415,0.138279915,0.269814491,0.394090831,0.386276871,0.308929265,0.236776859,0.288532704,0.375911593,0.380986005,0.375373632,0.378914654,0.876935959,0.106109306,0.108578838,0.103817411,0.055112757,0.363214254,0.254314899,0.269270033,0.26183036,0.742441535,0.732390106,0.878297687,0.876087427,0.877831578,0.876494586,0.877560794,0.881741107,0.874781251,0.876546144,0.877693117,0.874628842
0.000354952,0.000377894,0.969347477,0.027951291,0.01715363,0.017660365,0.967178047,0.972748876,0.966483951,0.966222763,0.972563922,0.972555339,0.979142427,0.978920996,0.965725541,0.966204524,0.9659096,0.966733336,0.965591371,0.966220021,0.973395348,0.965930641,0.966734767,0.96660012,0.023279024,0.017193582,0.017428974,0.025293607,0.024587419,0.024572022,0.017035134,0.017084861,0.017002659,0.016669659,0.017156323,0.01844156,0.017999599,0.016728727,0.017048825,0.009329067,0.055807445,0.150402129,0.053633817,0.290432781,0.053767554,0.06190677,0.062208343,0.053398244,0.962992251,0.965996027,0.967027664,0.970855594,0.963153005,0.963558137,0.291766167,0.289523035,0.005141089,0.963432312,0.005376815,0.963377118,0.962407768,0.962877035,0.962818146,0.962439895,0.964048922,0.963304639,0.005185997,0.005166765,0.005220398,0.005046024,0.024402136,0.024999846,0.025068063,0.024301466,0.02442316,0.012074256,0.01212029,0.011290214,0.011471538,0.00360641,0.003662946,0.003473614,0.000341241,0.005796181,0.005935569,0.002971002,0.003194429,0.003424861,0.003098833,0.003740765,0.00528906,0.00087995,9.54988E-05,4.81465E-05,0.000851303,0.004733582,0.005104342,0.011876175,0.005008236,0.015186638,0.964725435,0.963926494,0.963092983,0.9621647,0.962321639,0.963124335,0.962359309,0.96327889,0.962193072,0.962529898,0.004712879,0.056718733,0.057375856,0.061583746,0.004140459,0.004909646,0.230523959,0.229465649,0.23282887,8.8995E-05,0.957041204,0.956561029,0.964080811,0.00576667,0.00566357,0.005600211,0.005511924,0.007975094,0.010170066,0.009991817,0.002901135,0.002915715,0.00281632,0.00516916,0.005119543,0.005127303,0.004750373,0.005143667,0.005129887,0.004997686,0.005076897,0.000966366,0.000977094,0.001058114,0.001039699,0.002846807,0.009698561,0.009681388,0.009813741,0.009790563,0.010016573,0.009784809,0.038678698,0.002052257,0.004402844,0.002021593,0.004323064,0.004164711,0.001882455,0.01116112,0.010655712,0.010918119,0.010866009,7.93384E-05,8.62034E-05,0.000349346,0.000352819,0.00366276,0.010063563,0.010004862,0.034674939,0.005818001,0.005884571,0.003597764,0.004624099,0.003361613,0.004368709,0.003763295,0.003302868,0.003275803,0.003463075,0.003230358,0.003301925,0.024926974,0.001030151,0.001018812,0.000998409,6.89506E-05,0.011532187,0.004441618,0.004346047,0.00428628,0.011077174,0.010317708,0.024219643,0.023713883,0.024004122,0.024748493,0.024937203,0.0247315,0.024382982,0.024188997,0.024276311,0.024635276
