0.257594,0.187021,0.207284,0.853876,0.5765,0.460004,0.353559,0.505075,0.708072,0.32792,0.5892,0.571893,0.684053,0.573005,0.60418,0.743609,0.335521,0.631048,0.254211,0.617935,0.637848,0.411583,0.668639,0.669108,0.599904,0.490938,0.122055,0.216002,0.77375,0.167943,0.324049,0.37297,0.514695,0.535777,0.344232,0.604447,0.41806,0.371685,0.537801,0.510417,0.567538,0.543153,0.518444,0.711891,0.601592,0.399074,0.578157,0.469927,0.448934,0.335207,1
0.932665,0.366209,0.522205,0,0.752222,0.402579,0.589125,0.717773,0.925495,0.305393,0.754371,0.27209,0.618945,0.280694,0.630001,0.619691,0.40781,0.640826,0.495022,0.740488,0.504959,0.443976,0.960853,0.741005,0.630928,0.558389,0.581637,0.552167,0.915796,0.502971,0.275614,0.48518,0.474325,0.694076,0.614546,0.608521,0.669969,0.563301,0.594462,0.750111,0.348029,0.442443,0.88786,0.62144,0.495387,0.734371,0.40145,0.437377,0.426621,0.385409,1
0.289934,0.280604,0.305721,0.875921,0.77956,0.431581,0.183636,0.634291,0.678355,0.450773,0.524398,0.467875,0.672727,0.514423,0.7108,0.865348,0.407291,0.679729,0.0748032,0.57811,0.588064,0.327816,0.650069,0.694645,0.621713,0.455618,0.0940238,0.299936,0.656422,0.529904,0.423046,0.710109,0.466441,0.597712,0.468876,0.667555,0.523545,0.391639,0.628791,0.519475,0.562367,0.518466,0.486409,0.627419,0.548937,0.408838,0.60326,0.482839,0.599345,0.349906,1
0.873783,0.669331,0.984612,0.119444,0.269349,0.639131,0.191242,0.229777,0.83254,0.479413,0.576711,0.467258,0.634585,0.448396,0.559746,0.603233,0.489235,0.372908,0.354328,0.69776,0.557046,0.444832,0.677206,0.546842,0.565919,0.582822,0.51858,0.51378,0.609771,0.555494,0.370545,0.548761,0.697671,0.571418,0.515113,0.638661,0.385457,0.569365,0.587844,0.439587,0.673172,0.50634,0.676129,0.481249,0.563774,0.788431,0.630633,0.575119,0.444637,0.32419,1
0.176992,0.14169,0.34688,0.88596,0.665845,0.387386,0.382253,0.460745,0.66631,0.342792,0.590999,0.532767,0.564869,0.372473,1,0.541522,0.331125,0.449002,0.49024,0.985059,0.692293,0.633967,0.495964,0.508407,0.728582,0.434018,0.55513,0.636165,0.605734,0.51237,0.323939,0.674958,0.53948,0.490476,0.494108,0.694315,0.650428,0.570809,0.601107,0.478502,0.442264,0.404133,0.69544,0.490473,0.575553,0.357126,0.598658,0.466756,0.472134,0.354997,1
0.648066,0.0787616,0.19351,0.275483,0.967732,0.0749037,0.797079,0.847039,0.773998,0.299879,0.669173,0.0641577,0.838232,0.291866,0.312152,0.483742,0.44139,0.556888,0.800485,0.848541,0.838646,0.505293,0.915,0.630853,0.532966,0.696066,0.428967,0.30069,0.587377,0.491172,0.389366,0.742584,0.565959,0.42887,1,0.983343,0.762234,0.776038,0.338958,0.605659,0.476982,0.387905,0.491816,0.625741,0.690976,0.399871,0.203113,0.101753,0.281988,0.315829,1
0.454612,0.679517,0.529461,0.936887,0.63744,0.419594,0.185922,0.728831,0.551307,0.559828,0.657012,0.383169,0.693466,0.419739,0.519284,0.579696,0.451269,0.397464,0.273452,0.681317,0.511382,0.446711,0.585416,0.613559,0.663622,0.544445,0.366014,0.558139,0.510041,0.543525,0.428132,0.427095,0.721292,0.549418,0.331003,0.534787,0.430801,0.620448,0.637717,0.649502,0.633024,0.319813,0.552744,0.635234,0.568724,0.657472,0.405026,0.637204,0.584661,0.332126,1
0.229052,0.147246,0.218483,0.872669,0.651118,0.37231,0.380362,0.332767,0.783659,0.543179,0.845362,0.277297,0.630786,0.298778,0.48827,0.260668,0.495944,0.643869,0.29736,0.63136,0.639408,0.247313,0.581873,0.683972,0.588914,0.523869,0.543157,0.575432,0.647979,0.686787,0.443414,0.480058,0.587422,0.479128,0.558992,0.649237,0.486163,0.476835,0.701711,0.521658,0.565146,0.445381,0.530585,0.541222,0.60896,0.385659,0.614228,0.515166,0.510389,0.381249,1
0.420545,0.414281,0.223985,0.86647,0.91244,0.354985,0.0194221,0.638953,0.744915,0.378825,0.475571,0.351852,0.615095,0.442988,0.419201,0.771945,0.393363,0.466117,0.332708,0.317234,0.615168,0.6208,0.635277,0.477402,0.604846,0.409819,0.564785,0.605619,0.522624,0.563733,0.322328,0.553076,0.568952,0.543536,0.245039,0.759712,0.627404,0.536225,0.606305,0.458746,0.43521,0.41396,0.510877,0.516479,0.605512,0.533585,0.519241,0.478843,0.623175,0.389352,1
0.196414,0.11055,0.314406,0.858694,0.705787,0.317096,0.353984,0.353552,0.675231,0.464539,0.772107,0.376002,0.578631,0.306201,0.683949,0.228484,0.393622,0.671258,0.315924,0.754855,0.637266,0.38816,0.533884,0.638183,0.649212,0.50011,0.52122,0.666781,0.621268,0.366976,0.653936,0.549332,0.65746,0.573022,0.593844,0.731947,0.685725,0.513883,0.652549,0.51634,0.56608,0.4091,0.586737,0.45788,0.617742,0.44397,0.682906,0.440953,0.452124,0.372729,1
