0.196834,0.250797,0.367546,0.898703,0.123541,0.462886,0.472728,0.581218,0.701393,0.633565,0.617973,0.390725,0.629803,0.483926,0.537465,0.653202,0.44207,0.458716,0.527445,0.644546,0.577245,0.423851,0.595145,0.605452,0.579105,0.528949,0.528443,0.529012,0.618997,0.484716,0.373801,0.529733,0.430772,0.528084,0.572006,0.648745,0.555691,0.54379,0.614184,0.535275,0.569167,0.473817,0.567945,0.190116,0.46866,0.473436,0.548015,0.529306,0.488956,0.332643,1
0.133437,0.120954,0.318225,0.891651,0.160794,0.416402,0.465172,0.545632,0.761727,0.654699,0.56614,0.487703,0.540347,0.361149,0.489393,0.666791,0.451797,0.429538,0.444314,0.620627,0.566804,0.444014,0.606164,0.593414,0.601426,0.531918,0.534682,0.543315,0.611114,0.417962,0.368791,0.522512,0.525338,0.581885,0.61545,0.714413,0.594706,0.5511,0.600329,0.55043,0.592717,0.472564,0.558829,0.3959,0.506634,0.449147,0.580163,0.514057,0.485475,0.339583,1
0.0432331,0.0612548,0.481639,0.935868,0.587691,0.456932,0.414975,0.445336,0.73487,0.436167,0.61993,0.413139,0.654293,0.458344,0.533511,0.693411,0.47043,0.448176,0.394686,0.693178,0.59804,0.459185,0.601176,0.594139,0.603504,0.523027,0.525453,0.510489,0.627884,0.51467,0.359065,0.53565,0.524209,0.532608,0.54891,0.632189,0.471768,0.562089,0.631305,0.508259,0.594333,0.48135,0.679824,0.55244,0.548183,0.360752,0.573015,0.501332,0.515559,0.359454,1
0.10817,0.220784,0.551726,0.976973,0.554732,0.424158,0.45272,0.472119,0.691911,0.439586,0.620338,0.437472,0.639891,0.447585,0.610305,0.648898,0.420872,0.453491,0.553897,0.69878,0.598589,0.428847,0.60408,0.55833,0.563798,0.565634,0.539154,0.516204,0.586676,0.514022,0.346951,0.525149,0.572308,0.518062,0.538585,0.65264,0.578749,0.554623,0.652496,0.533963,0.566646,0.47275,0.665883,0.559168,0.55307,0.475304,0.578153,0.520717,0.490025,0.347044,1
0.11087,0.189659,0.634151,0.907298,0.487398,0.454566,0.493752,0.451512,0.716861,0.442463,0.597492,0.427944,0.652845,0.439579,0.546934,0.654921,0.465393,0.472834,0.526417,0.655017,0.583905,0.429405,0.620229,0.599402,0.594334,0.533201,0.533858,0.518335,0.620039,0.533197,0.367591,0.536958,0.582603,0.548686,0.473607,0.659183,0.561531,0.539131,0.625121,0.535836,0.567762,0.468172,0.60243,0.568225,0.55729,0.408818,0.577077,0.503778,0.487311,0.352613,1
0.118861,0.210381,0.638693,0.912256,0.49092,0.458124,0.432299,0.487997,0.680058,0.470411,0.608895,0.422726,0.658308,0.437253,0.537409,0.66174,0.471093,0.472301,0.53955,0.658832,0.585702,0.423591,0.61493,0.599494,0.597337,0.537122,0.530512,0.521606,0.617108,0.516323,0.387366,0.518849,0.445443,0.525104,0.524646,0.651246,0.564966,0.551569,0.622888,0.520627,0.564904,0.466088,0.612279,0.558164,0.560674,0.444561,0.578075,0.50129,0.482563,0.3516,1
0.082734,0.203549,0.591231,0.97737,0.509561,0.447835,0.500472,0.483377,0.69069,0.447794,0.60324,0.421625,0.654698,0.436635,0.536136,0.65672,0.469418,0.4744,0.536794,0.656802,0.586665,0.428467,0.620896,0.59869,0.583399,0.532452,0.528407,0.51685,0.622063,0.532041,0.372335,0.536026,0.584502,0.542587,0.492986,0.65705,0.54853,0.552135,0.624928,0.523479,0.574148,0.467253,0.617692,0.554027,0.564476,0.477293,0.583256,0.510453,0.476322,0.344954,1
0.0775695,0.0597557,0.515933,0.877578,0.577392,0.477196,0.396244,0.478412,0.723814,0.436279,0.553829,0.449524,0.68562,0.473585,0.49087,0.647535,0.446941,0.435302,0.404515,0.673869,0.601106,0.413351,0.61977,0.606189,0.632491,0.555762,0.491736,0.544084,0.582269,0.498285,0.370037,0.490183,0.495615,0.521452,0.526653,0.613209,0.47377,0.562919,0.631756,0.515199,0.584058,0.484414,0.64241,0.541036,0.547456,0.340561,0.599014,0.493089,0.44506,0.376349,1
0.103841,0.182536,0.604601,0.92577,0.512019,0.434493,0.525114,0.497499,0.702595,0.432173,0.584756,0.402751,0.663158,0.432498,0.544429,0.644037,0.478406,0.477201,0.539382,0.661978,0.597443,0.44419,0.62112,0.614285,0.586778,0.543821,0.536737,0.48226,0.593968,0.511875,0.352194,0.517251,0.58611,0.557028,0.492405,0.674733,0.555407,0.540533,0.619561,0.51296,0.574985,0.451713,0.625553,0.551869,0.568904,0.433069,0.575388,0.509252,0.476025,0.349824,1
0.105986,0.186781,0.632314,0.909182,0.493663,0.459189,0.40963,0.505308,0.665285,0.478267,0.616263,0.425285,0.659642,0.436483,0.530323,0.657561,0.47322,0.465761,0.523585,0.662524,0.579824,0.426134,0.618786,0.594538,0.59609,0.532563,0.534822,0.521645,0.616493,0.512945,0.396217,0.519593,0.396725,0.516148,0.548535,0.650839,0.56539,0.553155,0.630675,0.518195,0.565403,0.472021,0.61007,0.554864,0.564868,0.456164,0.573789,0.495301,0.480491,0.350826,1
